,0,1,2,3,4,5,6,7,8
13438,14971,TX,B2,B4,A2,0,0,0,O_0
13439,14972,TX,B2,B4,A3,0,0,0,O_0
13440,14973,TX,B2,B4,A4,0,0,0,O_0
13441,14974,TX,B2,B4,TX,0,0,explicit_train,O_3
13442,14975,TX,B2,B4,B1,0,0,0,O_0
13443,14976,TX,B2,B4,B2,0,0,0,O_0
13444,14977,TX,B2,B4,B3,0,0,0,O_0
13445,14978,TX,B2,B4,B4,0,0,0,O_0
13446,14979,TX,B2,B4,TY,0,0,explicit_train,O_3
13447,14980,TX,B2,B4,C1,0,0,0,O_0
13448,14981,TX,B2,B4,C2,0,0,0,O_0
13449,14982,TX,B2,B4,C3,0,0,0,O_0
13450,14983,TX,B2,B4,C4,0,0,0,O_0
13451,14984,TX,B2,B4,TZ,0,0,explicit_train,O_3
13452,14985,TX,B2,TY,A1,0,explicit_train,0,O_2
13453,14986,TX,B2,TY,A2,0,explicit_train,0,O_2
13454,14987,TX,B2,TY,A3,0,explicit_train,0,O_2
13455,14988,TX,B2,TY,A4,0,explicit_train,0,O_2
13456,14990,TX,B2,TY,B1,0,explicit_train,0,O_2
13457,14991,TX,B2,TY,B2,0,explicit_train,0,O_2
13458,14992,TX,B2,TY,B3,0,explicit_train,0,O_2
13459,14993,TX,B2,TY,B4,0,explicit_train,0,O_2
13460,14995,TX,B2,TY,C1,0,explicit_train,0,O_2
13461,14996,TX,B2,TY,C2,0,explicit_train,0,O_2
13462,14997,TX,B2,TY,C3,0,explicit_train,0,O_2
13463,14998,TX,B2,TY,C4,0,explicit_train,0,O_2
13464,15000,TX,B2,C1,A1,0,0,0,O_0
13465,15001,TX,B2,C1,A2,0,0,0,O_0
13466,15002,TX,B2,C1,A3,0,0,0,O_0
13467,15003,TX,B2,C1,A4,0,0,0,O_0
13468,15004,TX,B2,C1,TX,0,0,explicit_train,O_3
13469,15005,TX,B2,C1,B1,0,0,0,O_0
13470,15006,TX,B2,C1,B2,0,0,0,O_0
13471,15007,TX,B2,C1,B3,0,0,0,O_0
13472,15008,TX,B2,C1,B4,0,0,0,O_0
13473,15009,TX,B2,C1,TY,0,0,explicit_train,O_3
13474,15010,TX,B2,C1,C1,0,0,0,O_0
13475,15011,TX,B2,C1,C2,0,0,0,O_0
13476,15012,TX,B2,C1,C3,0,0,0,O_0
13477,15013,TX,B2,C1,C4,0,0,0,O_0
13478,15014,TX,B2,C1,TZ,0,0,explicit_train,O_3
13479,15015,TX,B2,C2,A1,0,0,0,O_0
13480,15016,TX,B2,C2,A2,0,0,0,O_0
13481,15017,TX,B2,C2,A3,0,0,0,O_0
13482,15018,TX,B2,C2,A4,0,0,0,O_0
13483,15019,TX,B2,C2,TX,0,0,explicit_train,O_3
13484,15020,TX,B2,C2,B1,0,0,0,O_0
13485,15021,TX,B2,C2,B2,0,0,0,O_0
13486,15022,TX,B2,C2,B3,0,0,0,O_0
13487,15023,TX,B2,C2,B4,0,0,0,O_0
13488,15024,TX,B2,C2,TY,0,0,explicit_train,O_3
13489,15025,TX,B2,C2,C1,0,0,0,O_0
13490,15026,TX,B2,C2,C2,0,0,0,O_0
13491,15027,TX,B2,C2,C3,0,0,0,O_0
13492,15028,TX,B2,C2,C4,0,0,0,O_0
13493,15029,TX,B2,C2,TZ,0,0,explicit_train,O_3
13494,15030,TX,B2,C3,A1,0,0,0,O_0
13495,15031,TX,B2,C3,A2,0,0,0,O_0
13496,15032,TX,B2,C3,A3,0,0,0,O_0
13497,15033,TX,B2,C3,A4,0,0,0,O_0
13498,15034,TX,B2,C3,TX,0,0,explicit_train,O_3
13499,15035,TX,B2,C3,B1,0,0,0,O_0
13500,15036,TX,B2,C3,B2,0,0,0,O_0
13501,15037,TX,B2,C3,B3,0,0,0,O_0
13502,15038,TX,B2,C3,B4,0,0,0,O_0
13503,15039,TX,B2,C3,TY,0,0,explicit_train,O_3
13504,15040,TX,B2,C3,C1,0,0,0,O_0
13505,15041,TX,B2,C3,C2,0,0,0,O_0
13506,15042,TX,B2,C3,C3,0,0,0,O_0
13507,15043,TX,B2,C3,C4,0,0,0,O_0
13508,15044,TX,B2,C3,TZ,0,0,explicit_train,O_3
13509,15045,TX,B2,C4,A1,0,0,0,O_0
13510,15046,TX,B2,C4,A2,0,0,0,O_0
13511,15047,TX,B2,C4,A3,0,0,0,O_0
13512,15048,TX,B2,C4,A4,0,0,0,O_0
13513,15049,TX,B2,C4,TX,0,0,explicit_train,O_3
13514,15050,TX,B2,C4,B1,0,0,0,O_0
13515,15051,TX,B2,C4,B2,0,0,0,O_0
13516,15052,TX,B2,C4,B3,0,0,0,O_0
13517,15053,TX,B2,C4,B4,0,0,0,O_0
13518,15054,TX,B2,C4,TY,0,0,explicit_train,O_3
13519,15055,TX,B2,C4,C1,0,0,0,O_0
13520,15056,TX,B2,C4,C2,0,0,0,O_0
13521,15057,TX,B2,C4,C3,0,0,0,O_0
13522,15058,TX,B2,C4,C4,0,0,0,O_0
13523,15059,TX,B2,C4,TZ,0,0,explicit_train,O_3
13524,15060,TX,B2,TZ,A1,0,explicit_train,0,O_2
13525,15061,TX,B2,TZ,A2,0,explicit_train,0,O_2
13526,15062,TX,B2,TZ,A3,0,explicit_train,0,O_2
13527,15063,TX,B2,TZ,A4,0,explicit_train,0,O_2
13528,15065,TX,B2,TZ,B1,0,explicit_train,0,O_2
13529,15066,TX,B2,TZ,B2,0,explicit_train,0,O_2
13530,15067,TX,B2,TZ,B3,0,explicit_train,0,O_2
13531,15068,TX,B2,TZ,B4,0,explicit_train,0,O_2
13532,15070,TX,B2,TZ,C1,0,explicit_train,0,O_2
13533,15071,TX,B2,TZ,C2,0,explicit_train,0,O_2
13534,15072,TX,B2,TZ,C3,0,explicit_train,0,O_2
13535,15073,TX,B2,TZ,C4,0,explicit_train,0,O_2
13536,15075,TX,B3,A1,A1,0,0,0,O_0
13537,15076,TX,B3,A1,A2,0,0,0,O_0
13538,15077,TX,B3,A1,A3,0,0,0,O_0
13539,15078,TX,B3,A1,A4,0,0,0,O_0
13540,15079,TX,B3,A1,TX,0,0,explicit_train,O_3
13541,15080,TX,B3,A1,B1,0,0,0,O_0
13542,15081,TX,B3,A1,B2,0,0,0,O_0
13543,15082,TX,B3,A1,B3,0,0,0,O_0
13544,15083,TX,B3,A1,B4,0,0,0,O_0
13545,15084,TX,B3,A1,TY,0,0,explicit_train,O_3
13546,15085,TX,B3,A1,C1,0,0,0,O_0
13547,15086,TX,B3,A1,C2,0,0,0,O_0
13548,15087,TX,B3,A1,C3,0,0,0,O_0
13549,15088,TX,B3,A1,C4,0,0,0,O_0
13550,15089,TX,B3,A1,TZ,0,0,explicit_train,O_3
13551,15090,TX,B3,A2,A1,0,0,0,O_0
13552,15091,TX,B3,A2,A2,0,0,0,O_0
13553,15092,TX,B3,A2,A3,0,0,0,O_0
13554,15093,TX,B3,A2,A4,0,0,0,O_0
13555,15094,TX,B3,A2,TX,0,0,explicit_train,O_3
13556,15095,TX,B3,A2,B1,0,0,0,O_0
13557,15096,TX,B3,A2,B2,0,0,0,O_0
13558,15097,TX,B3,A2,B3,0,0,0,O_0
13559,15098,TX,B3,A2,B4,0,0,0,O_0
13560,15099,TX,B3,A2,TY,0,0,explicit_train,O_3
13561,15100,TX,B3,A2,C1,0,0,0,O_0
13562,15101,TX,B3,A2,C2,0,0,0,O_0
13563,15102,TX,B3,A2,C3,0,0,0,O_0
13564,15103,TX,B3,A2,C4,0,0,0,O_0
13565,15104,TX,B3,A2,TZ,0,0,explicit_train,O_3
13566,15105,TX,B3,A3,A1,0,0,0,O_0
13567,15106,TX,B3,A3,A2,0,0,0,O_0
13568,15107,TX,B3,A3,A3,0,0,0,O_0
13569,15108,TX,B3,A3,A4,0,0,0,O_0
13570,15109,TX,B3,A3,TX,0,0,explicit_train,O_3
13571,15110,TX,B3,A3,B1,0,0,0,O_0
13572,15111,TX,B3,A3,B2,0,0,0,O_0
13573,15112,TX,B3,A3,B3,0,0,0,O_0
13574,15113,TX,B3,A3,B4,0,0,0,O_0
13575,15114,TX,B3,A3,TY,0,0,explicit_train,O_3
13576,15115,TX,B3,A3,C1,0,0,0,O_0
13577,15116,TX,B3,A3,C2,0,0,0,O_0
13578,15117,TX,B3,A3,C3,0,0,0,O_0
13579,15118,TX,B3,A3,C4,0,0,0,O_0
13580,15119,TX,B3,A3,TZ,0,0,explicit_train,O_3
13581,15120,TX,B3,A4,A1,0,0,0,O_0
13582,15121,TX,B3,A4,A2,0,0,0,O_0
13583,15122,TX,B3,A4,A3,0,0,0,O_0
13584,15123,TX,B3,A4,A4,0,0,0,O_0
13585,15124,TX,B3,A4,TX,0,0,explicit_train,O_3
13586,15125,TX,B3,A4,B1,0,0,0,O_0
13587,15126,TX,B3,A4,B2,0,0,0,O_0
13588,15127,TX,B3,A4,B3,0,0,0,O_0
13589,15128,TX,B3,A4,B4,0,0,0,O_0
13590,15129,TX,B3,A4,TY,0,0,explicit_train,O_3
13591,15130,TX,B3,A4,C1,0,0,0,O_0
13592,15131,TX,B3,A4,C2,0,0,0,O_0
13593,15132,TX,B3,A4,C3,0,0,0,O_0
13594,15133,TX,B3,A4,C4,0,0,0,O_0
13595,15134,TX,B3,A4,TZ,0,0,explicit_train,O_3
13596,15135,TX,B3,TX,A1,0,explicit_train,0,O_2
13597,15136,TX,B3,TX,A2,0,explicit_train,0,O_2
13598,15137,TX,B3,TX,A3,0,explicit_train,0,O_2
13599,15138,TX,B3,TX,A4,0,explicit_train,0,O_2
13600,15140,TX,B3,TX,B1,0,explicit_train,0,O_2
13601,15141,TX,B3,TX,B2,0,explicit_train,0,O_2
13602,15142,TX,B3,TX,B3,0,explicit_train,0,O_2
13603,15143,TX,B3,TX,B4,0,explicit_train,0,O_2
13604,15145,TX,B3,TX,C1,0,explicit_train,0,O_2
13605,15146,TX,B3,TX,C2,0,explicit_train,0,O_2
13606,15147,TX,B3,TX,C3,0,explicit_train,0,O_2
13607,15148,TX,B3,TX,C4,0,explicit_train,0,O_2
13608,15150,TX,B3,B1,A1,0,0,0,O_0
13609,15151,TX,B3,B1,A2,0,0,0,O_0
13610,15152,TX,B3,B1,A3,0,0,0,O_0
13611,15153,TX,B3,B1,A4,0,0,0,O_0
13612,15154,TX,B3,B1,TX,0,0,explicit_train,O_3
13613,15155,TX,B3,B1,B1,0,0,0,O_0
13614,15156,TX,B3,B1,B2,0,0,0,O_0
13615,15157,TX,B3,B1,B3,0,0,0,O_0
13616,15158,TX,B3,B1,B4,0,0,0,O_0
13617,15159,TX,B3,B1,TY,0,0,explicit_train,O_3
13618,15160,TX,B3,B1,C1,0,0,0,O_0
13619,15161,TX,B3,B1,C2,0,0,0,O_0
13620,15162,TX,B3,B1,C3,0,0,0,O_0
13621,15163,TX,B3,B1,C4,0,0,0,O_0
13622,15164,TX,B3,B1,TZ,0,0,explicit_train,O_3
13623,15165,TX,B3,B2,A1,0,0,0,O_0
13624,15166,TX,B3,B2,A2,0,0,0,O_0
13625,15167,TX,B3,B2,A3,0,0,0,O_0
13626,15168,TX,B3,B2,A4,0,0,0,O_0
13627,15169,TX,B3,B2,TX,0,0,explicit_train,O_3
13628,15170,TX,B3,B2,B1,0,0,0,O_0
13629,15171,TX,B3,B2,B2,0,0,0,O_0
13630,15172,TX,B3,B2,B3,0,0,0,O_0
13631,15173,TX,B3,B2,B4,0,0,0,O_0
13632,15174,TX,B3,B2,TY,0,0,explicit_train,O_3
13633,15175,TX,B3,B2,C1,0,0,0,O_0
13634,15176,TX,B3,B2,C2,0,0,0,O_0
13635,15177,TX,B3,B2,C3,0,0,0,O_0
13636,15178,TX,B3,B2,C4,0,0,0,O_0
13637,15179,TX,B3,B2,TZ,0,0,explicit_train,O_3
13638,15180,TX,B3,B3,A1,0,0,0,O_0
13639,15181,TX,B3,B3,A2,0,0,0,O_0
13640,15182,TX,B3,B3,A3,0,0,0,O_0
13641,15183,TX,B3,B3,A4,0,0,0,O_0
13642,15184,TX,B3,B3,TX,0,0,explicit_train,O_3
13643,15185,TX,B3,B3,B1,0,0,0,O_0
13644,15186,TX,B3,B3,B2,0,0,0,O_0
13645,15187,TX,B3,B3,B3,0,0,0,O_0
13646,15188,TX,B3,B3,B4,0,0,0,O_0
13647,15189,TX,B3,B3,TY,0,0,explicit_train,O_3
13648,15190,TX,B3,B3,C1,0,0,0,O_0
13649,15191,TX,B3,B3,C2,0,0,0,O_0
13650,15192,TX,B3,B3,C3,0,0,0,O_0
13651,15193,TX,B3,B3,C4,0,0,0,O_0
13652,15194,TX,B3,B3,TZ,0,0,explicit_train,O_3
13653,15195,TX,B3,B4,A1,0,0,0,O_0
13654,15196,TX,B3,B4,A2,0,0,0,O_0
13655,15197,TX,B3,B4,A3,0,0,0,O_0
13656,15198,TX,B3,B4,A4,0,0,0,O_0
13657,15199,TX,B3,B4,TX,0,0,explicit_train,O_3
13658,15200,TX,B3,B4,B1,0,0,0,O_0
13659,15201,TX,B3,B4,B2,0,0,0,O_0
13660,15202,TX,B3,B4,B3,0,0,0,O_0
13661,15203,TX,B3,B4,B4,0,0,0,O_0
13662,15204,TX,B3,B4,TY,0,0,explicit_train,O_3
13663,15205,TX,B3,B4,C1,0,0,0,O_0
13664,15206,TX,B3,B4,C2,0,0,0,O_0
13665,15207,TX,B3,B4,C3,0,0,0,O_0
13666,15208,TX,B3,B4,C4,0,0,0,O_0
13667,15209,TX,B3,B4,TZ,0,0,explicit_train,O_3
13668,15210,TX,B3,TY,A1,0,explicit_train,0,O_2
13669,15211,TX,B3,TY,A2,0,explicit_train,0,O_2
13670,15212,TX,B3,TY,A3,0,explicit_train,0,O_2
13671,15213,TX,B3,TY,A4,0,explicit_train,0,O_2
13672,15215,TX,B3,TY,B1,0,explicit_train,0,O_2
13673,15216,TX,B3,TY,B2,0,explicit_train,0,O_2
13674,15217,TX,B3,TY,B3,0,explicit_train,0,O_2
13675,15218,TX,B3,TY,B4,0,explicit_train,0,O_2
13676,15220,TX,B3,TY,C1,0,explicit_train,0,O_2
13677,15221,TX,B3,TY,C2,0,explicit_train,0,O_2
13678,15222,TX,B3,TY,C3,0,explicit_train,0,O_2
13679,15223,TX,B3,TY,C4,0,explicit_train,0,O_2
13680,15225,TX,B3,C1,A1,0,0,0,O_0
13681,15226,TX,B3,C1,A2,0,0,0,O_0
13682,15227,TX,B3,C1,A3,0,0,0,O_0
13683,15228,TX,B3,C1,A4,0,0,0,O_0
13684,15229,TX,B3,C1,TX,0,0,explicit_train,O_3
13685,15230,TX,B3,C1,B1,0,0,0,O_0
13686,15231,TX,B3,C1,B2,0,0,0,O_0
13687,15232,TX,B3,C1,B3,0,0,0,O_0
13688,15233,TX,B3,C1,B4,0,0,0,O_0
13689,15234,TX,B3,C1,TY,0,0,explicit_train,O_3
13690,15235,TX,B3,C1,C1,0,0,0,O_0
13691,15236,TX,B3,C1,C2,0,0,0,O_0
13692,15237,TX,B3,C1,C3,0,0,0,O_0
13693,15238,TX,B3,C1,C4,0,0,0,O_0
13694,15239,TX,B3,C1,TZ,0,0,explicit_train,O_3
13695,15240,TX,B3,C2,A1,0,0,0,O_0
13696,15241,TX,B3,C2,A2,0,0,0,O_0
13697,15242,TX,B3,C2,A3,0,0,0,O_0
13698,15243,TX,B3,C2,A4,0,0,0,O_0
13699,15244,TX,B3,C2,TX,0,0,explicit_train,O_3
13700,15245,TX,B3,C2,B1,0,0,0,O_0
13701,15246,TX,B3,C2,B2,0,0,0,O_0
13702,15247,TX,B3,C2,B3,0,0,0,O_0
13703,15248,TX,B3,C2,B4,0,0,0,O_0
13704,15249,TX,B3,C2,TY,0,0,explicit_train,O_3
13705,15250,TX,B3,C2,C1,0,0,0,O_0
13706,15251,TX,B3,C2,C2,0,0,0,O_0
13707,15252,TX,B3,C2,C3,0,0,0,O_0
13708,15253,TX,B3,C2,C4,0,0,0,O_0
13709,15254,TX,B3,C2,TZ,0,0,explicit_train,O_3
13710,15255,TX,B3,C3,A1,0,0,0,O_0
13711,15256,TX,B3,C3,A2,0,0,0,O_0
13712,15257,TX,B3,C3,A3,0,0,0,O_0
13713,15258,TX,B3,C3,A4,0,0,0,O_0
13714,15259,TX,B3,C3,TX,0,0,explicit_train,O_3
13715,15260,TX,B3,C3,B1,0,0,0,O_0
13716,15261,TX,B3,C3,B2,0,0,0,O_0
13717,15262,TX,B3,C3,B3,0,0,0,O_0
13718,15263,TX,B3,C3,B4,0,0,0,O_0
13719,15264,TX,B3,C3,TY,0,0,explicit_train,O_3
13720,15265,TX,B3,C3,C1,0,0,0,O_0
13721,15266,TX,B3,C3,C2,0,0,0,O_0
13722,15267,TX,B3,C3,C3,0,0,0,O_0
13723,15268,TX,B3,C3,C4,0,0,0,O_0
13724,15269,TX,B3,C3,TZ,0,0,explicit_train,O_3
13725,15270,TX,B3,C4,A1,0,0,0,O_0
13726,15271,TX,B3,C4,A2,0,0,0,O_0
13727,15272,TX,B3,C4,A3,0,0,0,O_0
13728,15273,TX,B3,C4,A4,0,0,0,O_0
13729,15274,TX,B3,C4,TX,0,0,explicit_train,O_3
13730,15275,TX,B3,C4,B1,0,0,0,O_0
13731,15276,TX,B3,C4,B2,0,0,0,O_0
13732,15277,TX,B3,C4,B3,0,0,0,O_0
13733,15278,TX,B3,C4,B4,0,0,0,O_0
13734,15279,TX,B3,C4,TY,0,0,explicit_train,O_3
13735,15280,TX,B3,C4,C1,0,0,0,O_0
13736,15281,TX,B3,C4,C2,0,0,0,O_0
13737,15282,TX,B3,C4,C3,0,0,0,O_0
13738,15283,TX,B3,C4,C4,0,0,0,O_0
13739,15284,TX,B3,C4,TZ,0,0,explicit_train,O_3
13740,15285,TX,B3,TZ,A1,0,explicit_train,0,O_2
13741,15286,TX,B3,TZ,A2,0,explicit_train,0,O_2
13742,15287,TX,B3,TZ,A3,0,explicit_train,0,O_2
13743,15288,TX,B3,TZ,A4,0,explicit_train,0,O_2
13744,15290,TX,B3,TZ,B1,0,explicit_train,0,O_2
13745,15291,TX,B3,TZ,B2,0,explicit_train,0,O_2
13746,15292,TX,B3,TZ,B3,0,explicit_train,0,O_2
13747,15293,TX,B3,TZ,B4,0,explicit_train,0,O_2
13748,15295,TX,B3,TZ,C1,0,explicit_train,0,O_2
13749,15296,TX,B3,TZ,C2,0,explicit_train,0,O_2
13750,15297,TX,B3,TZ,C3,0,explicit_train,0,O_2
13751,15298,TX,B3,TZ,C4,0,explicit_train,0,O_2
13752,15300,TX,B4,A1,A1,0,0,0,O_0
13753,15301,TX,B4,A1,A2,0,0,0,O_0
13754,15302,TX,B4,A1,A3,0,0,0,O_0
13755,15303,TX,B4,A1,A4,0,0,0,O_0
13756,15304,TX,B4,A1,TX,0,0,explicit_train,O_3
13757,15305,TX,B4,A1,B1,0,0,0,O_0
13758,15306,TX,B4,A1,B2,0,0,0,O_0
13759,15307,TX,B4,A1,B3,0,0,0,O_0
13760,15308,TX,B4,A1,B4,0,0,0,O_0
13761,15309,TX,B4,A1,TY,0,0,explicit_train,O_3
13762,15310,TX,B4,A1,C1,0,0,0,O_0
13763,15311,TX,B4,A1,C2,0,0,0,O_0
13764,15312,TX,B4,A1,C3,0,0,0,O_0
13765,15313,TX,B4,A1,C4,0,0,0,O_0
13766,15314,TX,B4,A1,TZ,0,0,explicit_train,O_3
13767,15315,TX,B4,A2,A1,0,0,0,O_0
13768,15316,TX,B4,A2,A2,0,0,0,O_0
13769,15317,TX,B4,A2,A3,0,0,0,O_0
13770,15318,TX,B4,A2,A4,0,0,0,O_0
13771,15319,TX,B4,A2,TX,0,0,explicit_train,O_3
13772,15320,TX,B4,A2,B1,0,0,0,O_0
13773,15321,TX,B4,A2,B2,0,0,0,O_0
13774,15322,TX,B4,A2,B3,0,0,0,O_0
13775,15323,TX,B4,A2,B4,0,0,0,O_0
13776,15324,TX,B4,A2,TY,0,0,explicit_train,O_3
13777,15325,TX,B4,A2,C1,0,0,0,O_0
13778,15326,TX,B4,A2,C2,0,0,0,O_0
13779,15327,TX,B4,A2,C3,0,0,0,O_0
13780,15328,TX,B4,A2,C4,0,0,0,O_0
13781,15329,TX,B4,A2,TZ,0,0,explicit_train,O_3
13782,15330,TX,B4,A3,A1,0,0,0,O_0
13783,15331,TX,B4,A3,A2,0,0,0,O_0
13784,15332,TX,B4,A3,A3,0,0,0,O_0
13785,15333,TX,B4,A3,A4,0,0,0,O_0
13786,15334,TX,B4,A3,TX,0,0,explicit_train,O_3
13787,15335,TX,B4,A3,B1,0,0,0,O_0
13788,15336,TX,B4,A3,B2,0,0,0,O_0
13789,15337,TX,B4,A3,B3,0,0,0,O_0
13790,15338,TX,B4,A3,B4,0,0,0,O_0
13791,15339,TX,B4,A3,TY,0,0,explicit_train,O_3
13792,15340,TX,B4,A3,C1,0,0,0,O_0
13793,15341,TX,B4,A3,C2,0,0,0,O_0
13794,15342,TX,B4,A3,C3,0,0,0,O_0
13795,15343,TX,B4,A3,C4,0,0,0,O_0
13796,15344,TX,B4,A3,TZ,0,0,explicit_train,O_3
13797,15345,TX,B4,A4,A1,0,0,0,O_0
13798,15346,TX,B4,A4,A2,0,0,0,O_0
13799,15347,TX,B4,A4,A3,0,0,0,O_0
13800,15348,TX,B4,A4,A4,0,0,0,O_0
13801,15349,TX,B4,A4,TX,0,0,explicit_train,O_3
13802,15350,TX,B4,A4,B1,0,0,0,O_0
13803,15351,TX,B4,A4,B2,0,0,0,O_0
13804,15352,TX,B4,A4,B3,0,0,0,O_0
13805,15353,TX,B4,A4,B4,0,0,0,O_0
13806,15354,TX,B4,A4,TY,0,0,explicit_train,O_3
13807,15355,TX,B4,A4,C1,0,0,0,O_0
13808,15356,TX,B4,A4,C2,0,0,0,O_0
13809,15357,TX,B4,A4,C3,0,0,0,O_0
13810,15358,TX,B4,A4,C4,0,0,0,O_0
13811,15359,TX,B4,A4,TZ,0,0,explicit_train,O_3
13812,15360,TX,B4,TX,A1,0,explicit_train,0,O_2
13813,15361,TX,B4,TX,A2,0,explicit_train,0,O_2
13814,15362,TX,B4,TX,A3,0,explicit_train,0,O_2
13815,15363,TX,B4,TX,A4,0,explicit_train,0,O_2
13816,15365,TX,B4,TX,B1,0,explicit_train,0,O_2
13817,15366,TX,B4,TX,B2,0,explicit_train,0,O_2
13818,15367,TX,B4,TX,B3,0,explicit_train,0,O_2
13819,15368,TX,B4,TX,B4,0,explicit_train,0,O_2
13820,15370,TX,B4,TX,C1,0,explicit_train,0,O_2
13821,15371,TX,B4,TX,C2,0,explicit_train,0,O_2
13822,15372,TX,B4,TX,C3,0,explicit_train,0,O_2
13823,15373,TX,B4,TX,C4,0,explicit_train,0,O_2
13824,15375,TX,B4,B1,A1,0,0,0,O_0
13825,15376,TX,B4,B1,A2,0,0,0,O_0
13826,15377,TX,B4,B1,A3,0,0,0,O_0
13827,15378,TX,B4,B1,A4,0,0,0,O_0
13828,15379,TX,B4,B1,TX,0,0,explicit_train,O_3
13829,15380,TX,B4,B1,B1,0,0,0,O_0
13830,15381,TX,B4,B1,B2,0,0,0,O_0
13831,15382,TX,B4,B1,B3,0,0,0,O_0
13832,15383,TX,B4,B1,B4,0,0,0,O_0
13833,15384,TX,B4,B1,TY,0,0,explicit_train,O_3
13834,15385,TX,B4,B1,C1,0,0,0,O_0
13835,15386,TX,B4,B1,C2,0,0,0,O_0
13836,15387,TX,B4,B1,C3,0,0,0,O_0
13837,15388,TX,B4,B1,C4,0,0,0,O_0
13838,15389,TX,B4,B1,TZ,0,0,explicit_train,O_3
13839,15390,TX,B4,B2,A1,0,0,0,O_0
13840,15391,TX,B4,B2,A2,0,0,0,O_0
13841,15392,TX,B4,B2,A3,0,0,0,O_0
13842,15393,TX,B4,B2,A4,0,0,0,O_0
13843,15394,TX,B4,B2,TX,0,0,explicit_train,O_3
13844,15395,TX,B4,B2,B1,0,0,0,O_0
13845,15396,TX,B4,B2,B2,0,0,0,O_0
13846,15397,TX,B4,B2,B3,0,0,0,O_0
13847,15398,TX,B4,B2,B4,0,0,0,O_0
13848,15399,TX,B4,B2,TY,0,0,explicit_train,O_3
13849,15400,TX,B4,B2,C1,0,0,0,O_0
13850,15401,TX,B4,B2,C2,0,0,0,O_0
13851,15402,TX,B4,B2,C3,0,0,0,O_0
13852,15403,TX,B4,B2,C4,0,0,0,O_0
13853,15404,TX,B4,B2,TZ,0,0,explicit_train,O_3
13854,15405,TX,B4,B3,A1,0,0,0,O_0
13855,15406,TX,B4,B3,A2,0,0,0,O_0
13856,15407,TX,B4,B3,A3,0,0,0,O_0
13857,15408,TX,B4,B3,A4,0,0,0,O_0
13858,15409,TX,B4,B3,TX,0,0,explicit_train,O_3
13859,15410,TX,B4,B3,B1,0,0,0,O_0
13860,15411,TX,B4,B3,B2,0,0,0,O_0
13861,15412,TX,B4,B3,B3,0,0,0,O_0
13862,15413,TX,B4,B3,B4,0,0,0,O_0
13863,15414,TX,B4,B3,TY,0,0,explicit_train,O_3
13864,15415,TX,B4,B3,C1,0,0,0,O_0
13865,15416,TX,B4,B3,C2,0,0,0,O_0
13866,15417,TX,B4,B3,C3,0,0,0,O_0
13867,15418,TX,B4,B3,C4,0,0,0,O_0
13868,15419,TX,B4,B3,TZ,0,0,explicit_train,O_3
13869,15420,TX,B4,B4,A1,0,0,0,O_0
13870,15421,TX,B4,B4,A2,0,0,0,O_0
13871,15422,TX,B4,B4,A3,0,0,0,O_0
13872,15423,TX,B4,B4,A4,0,0,0,O_0
13873,15424,TX,B4,B4,TX,0,0,explicit_train,O_3
13874,15425,TX,B4,B4,B1,0,0,0,O_0
13875,15426,TX,B4,B4,B2,0,0,0,O_0
13876,15427,TX,B4,B4,B3,0,0,0,O_0
13877,15428,TX,B4,B4,B4,0,0,0,O_0
13878,15429,TX,B4,B4,TY,0,0,explicit_train,O_3
13879,15430,TX,B4,B4,C1,0,0,0,O_0
13880,15431,TX,B4,B4,C2,0,0,0,O_0
13881,15432,TX,B4,B4,C3,0,0,0,O_0
13882,15433,TX,B4,B4,C4,0,0,0,O_0
13883,15434,TX,B4,B4,TZ,0,0,explicit_train,O_3
13884,15435,TX,B4,TY,A1,0,explicit_train,0,O_2
13885,15436,TX,B4,TY,A2,0,explicit_train,0,O_2
13886,15437,TX,B4,TY,A3,0,explicit_train,0,O_2
13887,15438,TX,B4,TY,A4,0,explicit_train,0,O_2
13888,15440,TX,B4,TY,B1,0,explicit_train,0,O_2
13889,15441,TX,B4,TY,B2,0,explicit_train,0,O_2
13890,15442,TX,B4,TY,B3,0,explicit_train,0,O_2
13891,15443,TX,B4,TY,B4,0,explicit_train,0,O_2
13892,15445,TX,B4,TY,C1,0,explicit_train,0,O_2
13893,15446,TX,B4,TY,C2,0,explicit_train,0,O_2
13894,15447,TX,B4,TY,C3,0,explicit_train,0,O_2
13895,15448,TX,B4,TY,C4,0,explicit_train,0,O_2
13896,15450,TX,B4,C1,A1,0,0,0,O_0
13897,15451,TX,B4,C1,A2,0,0,0,O_0
13898,15452,TX,B4,C1,A3,0,0,0,O_0
13899,15453,TX,B4,C1,A4,0,0,0,O_0
13900,15454,TX,B4,C1,TX,0,0,explicit_train,O_3
13901,15455,TX,B4,C1,B1,0,0,0,O_0
13902,15456,TX,B4,C1,B2,0,0,0,O_0
13903,15457,TX,B4,C1,B3,0,0,0,O_0
13904,15458,TX,B4,C1,B4,0,0,0,O_0
13905,15459,TX,B4,C1,TY,0,0,explicit_train,O_3
13906,15460,TX,B4,C1,C1,0,0,0,O_0
13907,15461,TX,B4,C1,C2,0,0,0,O_0
13908,15462,TX,B4,C1,C3,0,0,0,O_0
13909,15463,TX,B4,C1,C4,0,0,0,O_0
13910,15464,TX,B4,C1,TZ,0,0,explicit_train,O_3
13911,15465,TX,B4,C2,A1,0,0,0,O_0
