id_trial,st_sample,st_comp1,st_comp2,st_comp3,sample_c1_subset,sample_c2_subset,sample_c3_subset,option_answer
10792,A4,A3,TZ,B3,0,0,0,O_0
10793,A4,A3,TZ,B4,0,0,train,O_3
10794,A4,A3,TZ,TY,0,0,0,O_0
10795,A4,A3,TZ,C1,0,0,0,O_0
10796,A4,A3,TZ,C2,0,0,0,O_0
10797,A4,A3,TZ,C3,0,0,0,O_0
10798,A4,A3,TZ,C4,0,0,transitivity,O_3
10799,A4,A3,TZ,TZ,0,0,0,O_0
10800,A4,A4,A1,A1,reflexivity,0,0,O_1
10801,A4,A4,A1,A2,reflexivity,0,0,O_1
10802,A4,A4,A1,A3,reflexivity,0,0,O_1
10804,A4,A4,A1,TX,reflexivity,0,0,O_1
10805,A4,A4,A1,B1,reflexivity,0,0,O_1
10806,A4,A4,A1,B2,reflexivity,0,0,O_1
10807,A4,A4,A1,B3,reflexivity,0,0,O_1
10809,A4,A4,A1,TY,reflexivity,0,0,O_1
10810,A4,A4,A1,C1,reflexivity,0,0,O_1
10811,A4,A4,A1,C2,reflexivity,0,0,O_1
10812,A4,A4,A1,C3,reflexivity,0,0,O_1
10814,A4,A4,A1,TZ,reflexivity,0,0,O_1
10815,A4,A4,A2,A1,reflexivity,0,0,O_1
10816,A4,A4,A2,A2,reflexivity,0,0,O_1
10817,A4,A4,A2,A3,reflexivity,0,0,O_1
10819,A4,A4,A2,TX,reflexivity,0,0,O_1
10820,A4,A4,A2,B1,reflexivity,0,0,O_1
10821,A4,A4,A2,B2,reflexivity,0,0,O_1
10822,A4,A4,A2,B3,reflexivity,0,0,O_1
10824,A4,A4,A2,TY,reflexivity,0,0,O_1
10825,A4,A4,A2,C1,reflexivity,0,0,O_1
10826,A4,A4,A2,C2,reflexivity,0,0,O_1
10827,A4,A4,A2,C3,reflexivity,0,0,O_1
10829,A4,A4,A2,TZ,reflexivity,0,0,O_1
10830,A4,A4,A3,A1,reflexivity,0,0,O_1
10831,A4,A4,A3,A2,reflexivity,0,0,O_1
10832,A4,A4,A3,A3,reflexivity,0,0,O_1
10834,A4,A4,A3,TX,reflexivity,0,0,O_1
10835,A4,A4,A3,B1,reflexivity,0,0,O_1
10836,A4,A4,A3,B2,reflexivity,0,0,O_1
10837,A4,A4,A3,B3,reflexivity,0,0,O_1
10839,A4,A4,A3,TY,reflexivity,0,0,O_1
10840,A4,A4,A3,C1,reflexivity,0,0,O_1
10841,A4,A4,A3,C2,reflexivity,0,0,O_1
10842,A4,A4,A3,C3,reflexivity,0,0,O_1
10844,A4,A4,A3,TZ,reflexivity,0,0,O_1
10860,A4,A4,TX,A1,reflexivity,0,0,O_1
10861,A4,A4,TX,A2,reflexivity,0,0,O_1
10862,A4,A4,TX,A3,reflexivity,0,0,O_1
10864,A4,A4,TX,TX,reflexivity,0,0,O_1
10865,A4,A4,TX,B1,reflexivity,0,0,O_1
10866,A4,A4,TX,B2,reflexivity,0,0,O_1
10867,A4,A4,TX,B3,reflexivity,0,0,O_1
10869,A4,A4,TX,TY,reflexivity,0,0,O_1
10870,A4,A4,TX,C1,reflexivity,0,0,O_1
10871,A4,A4,TX,C2,reflexivity,0,0,O_1
10872,A4,A4,TX,C3,reflexivity,0,0,O_1
10874,A4,A4,TX,TZ,reflexivity,0,0,O_1
10875,A4,A4,B1,A1,reflexivity,0,0,O_1
10876,A4,A4,B1,A2,reflexivity,0,0,O_1
10877,A4,A4,B1,A3,reflexivity,0,0,O_1
10879,A4,A4,B1,TX,reflexivity,0,0,O_1
10880,A4,A4,B1,B1,reflexivity,0,0,O_1
10881,A4,A4,B1,B2,reflexivity,0,0,O_1
10882,A4,A4,B1,B3,reflexivity,0,0,O_1
10884,A4,A4,B1,TY,reflexivity,0,0,O_1
10885,A4,A4,B1,C1,reflexivity,0,0,O_1
10886,A4,A4,B1,C2,reflexivity,0,0,O_1
10887,A4,A4,B1,C3,reflexivity,0,0,O_1
10889,A4,A4,B1,TZ,reflexivity,0,0,O_1
10890,A4,A4,B2,A1,reflexivity,0,0,O_1
10891,A4,A4,B2,A2,reflexivity,0,0,O_1
10892,A4,A4,B2,A3,reflexivity,0,0,O_1
10894,A4,A4,B2,TX,reflexivity,0,0,O_1
10895,A4,A4,B2,B1,reflexivity,0,0,O_1
10896,A4,A4,B2,B2,reflexivity,0,0,O_1
10897,A4,A4,B2,B3,reflexivity,0,0,O_1
10899,A4,A4,B2,TY,reflexivity,0,0,O_1
10900,A4,A4,B2,C1,reflexivity,0,0,O_1
10901,A4,A4,B2,C2,reflexivity,0,0,O_1
10902,A4,A4,B2,C3,reflexivity,0,0,O_1
10904,A4,A4,B2,TZ,reflexivity,0,0,O_1
10905,A4,A4,B3,A1,reflexivity,0,0,O_1
10906,A4,A4,B3,A2,reflexivity,0,0,O_1
10907,A4,A4,B3,A3,reflexivity,0,0,O_1
10909,A4,A4,B3,TX,reflexivity,0,0,O_1
10910,A4,A4,B3,B1,reflexivity,0,0,O_1
10911,A4,A4,B3,B2,reflexivity,0,0,O_1
10912,A4,A4,B3,B3,reflexivity,0,0,O_1
10914,A4,A4,B3,TY,reflexivity,0,0,O_1
10915,A4,A4,B3,C1,reflexivity,0,0,O_1
10916,A4,A4,B3,C2,reflexivity,0,0,O_1
10917,A4,A4,B3,C3,reflexivity,0,0,O_1
10919,A4,A4,B3,TZ,reflexivity,0,0,O_1
10935,A4,A4,TY,A1,reflexivity,0,0,O_1
10936,A4,A4,TY,A2,reflexivity,0,0,O_1
10937,A4,A4,TY,A3,reflexivity,0,0,O_1
10939,A4,A4,TY,TX,reflexivity,0,0,O_1
10940,A4,A4,TY,B1,reflexivity,0,0,O_1
10941,A4,A4,TY,B2,reflexivity,0,0,O_1
10942,A4,A4,TY,B3,reflexivity,0,0,O_1
10944,A4,A4,TY,TY,reflexivity,0,0,O_1
10945,A4,A4,TY,C1,reflexivity,0,0,O_1
10946,A4,A4,TY,C2,reflexivity,0,0,O_1
10947,A4,A4,TY,C3,reflexivity,0,0,O_1
10949,A4,A4,TY,TZ,reflexivity,0,0,O_1
10950,A4,A4,C1,A1,reflexivity,0,0,O_1
10951,A4,A4,C1,A2,reflexivity,0,0,O_1
10952,A4,A4,C1,A3,reflexivity,0,0,O_1
10954,A4,A4,C1,TX,reflexivity,0,0,O_1
10955,A4,A4,C1,B1,reflexivity,0,0,O_1
10956,A4,A4,C1,B2,reflexivity,0,0,O_1
10957,A4,A4,C1,B3,reflexivity,0,0,O_1
10959,A4,A4,C1,TY,reflexivity,0,0,O_1
10960,A4,A4,C1,C1,reflexivity,0,0,O_1
10961,A4,A4,C1,C2,reflexivity,0,0,O_1
10962,A4,A4,C1,C3,reflexivity,0,0,O_1
10964,A4,A4,C1,TZ,reflexivity,0,0,O_1
10965,A4,A4,C2,A1,reflexivity,0,0,O_1
10966,A4,A4,C2,A2,reflexivity,0,0,O_1
10967,A4,A4,C2,A3,reflexivity,0,0,O_1
10969,A4,A4,C2,TX,reflexivity,0,0,O_1
10970,A4,A4,C2,B1,reflexivity,0,0,O_1
10971,A4,A4,C2,B2,reflexivity,0,0,O_1
10972,A4,A4,C2,B3,reflexivity,0,0,O_1
10974,A4,A4,C2,TY,reflexivity,0,0,O_1
10975,A4,A4,C2,C1,reflexivity,0,0,O_1
10976,A4,A4,C2,C2,reflexivity,0,0,O_1
10977,A4,A4,C2,C3,reflexivity,0,0,O_1
10979,A4,A4,C2,TZ,reflexivity,0,0,O_1
10980,A4,A4,C3,A1,reflexivity,0,0,O_1
10981,A4,A4,C3,A2,reflexivity,0,0,O_1
10982,A4,A4,C3,A3,reflexivity,0,0,O_1
10984,A4,A4,C3,TX,reflexivity,0,0,O_1
10985,A4,A4,C3,B1,reflexivity,0,0,O_1
10986,A4,A4,C3,B2,reflexivity,0,0,O_1
10987,A4,A4,C3,B3,reflexivity,0,0,O_1
10989,A4,A4,C3,TY,reflexivity,0,0,O_1
10990,A4,A4,C3,C1,reflexivity,0,0,O_1
10991,A4,A4,C3,C2,reflexivity,0,0,O_1
10992,A4,A4,C3,C3,reflexivity,0,0,O_1
10994,A4,A4,C3,TZ,reflexivity,0,0,O_1
11010,A4,A4,TZ,A1,reflexivity,0,0,O_1
11011,A4,A4,TZ,A2,reflexivity,0,0,O_1
11012,A4,A4,TZ,A3,reflexivity,0,0,O_1
11014,A4,A4,TZ,TX,reflexivity,0,0,O_1
11015,A4,A4,TZ,B1,reflexivity,0,0,O_1
11016,A4,A4,TZ,B2,reflexivity,0,0,O_1
11017,A4,A4,TZ,B3,reflexivity,0,0,O_1
11019,A4,A4,TZ,TY,reflexivity,0,0,O_1
11020,A4,A4,TZ,C1,reflexivity,0,0,O_1
11021,A4,A4,TZ,C2,reflexivity,0,0,O_1
11022,A4,A4,TZ,C3,reflexivity,0,0,O_1
11024,A4,A4,TZ,TZ,reflexivity,0,0,O_1
11025,A4,TX,A1,A1,0,0,0,O_0
11026,A4,TX,A1,A2,0,0,0,O_0
11027,A4,TX,A1,A3,0,0,0,O_0
11028,A4,TX,A1,A4,0,0,reflexivity,O_3
11029,A4,TX,A1,TX,0,0,0,O_0
11030,A4,TX,A1,B1,0,0,0,O_0
11031,A4,TX,A1,B2,0,0,0,O_0
11032,A4,TX,A1,B3,0,0,0,O_0
11033,A4,TX,A1,B4,0,0,train,O_3
11034,A4,TX,A1,TY,0,0,0,O_0
11035,A4,TX,A1,C1,0,0,0,O_0
11036,A4,TX,A1,C2,0,0,0,O_0
11037,A4,TX,A1,C3,0,0,0,O_0
11038,A4,TX,A1,C4,0,0,transitivity,O_3
11039,A4,TX,A1,TZ,0,0,0,O_0
11040,A4,TX,A2,A1,0,0,0,O_0
11041,A4,TX,A2,A2,0,0,0,O_0
11042,A4,TX,A2,A3,0,0,0,O_0
11043,A4,TX,A2,A4,0,0,reflexivity,O_3
11044,A4,TX,A2,TX,0,0,0,O_0
11045,A4,TX,A2,B1,0,0,0,O_0
11046,A4,TX,A2,B2,0,0,0,O_0
11047,A4,TX,A2,B3,0,0,0,O_0
11048,A4,TX,A2,B4,0,0,train,O_3
11049,A4,TX,A2,TY,0,0,0,O_0
11050,A4,TX,A2,C1,0,0,0,O_0
11051,A4,TX,A2,C2,0,0,0,O_0
11052,A4,TX,A2,C3,0,0,0,O_0
11053,A4,TX,A2,C4,0,0,transitivity,O_3
11054,A4,TX,A2,TZ,0,0,0,O_0
11055,A4,TX,A3,A1,0,0,0,O_0
11056,A4,TX,A3,A2,0,0,0,O_0
11057,A4,TX,A3,A3,0,0,0,O_0
11058,A4,TX,A3,A4,0,0,reflexivity,O_3
11059,A4,TX,A3,TX,0,0,0,O_0
11060,A4,TX,A3,B1,0,0,0,O_0
11061,A4,TX,A3,B2,0,0,0,O_0
11062,A4,TX,A3,B3,0,0,0,O_0
11063,A4,TX,A3,B4,0,0,train,O_3
11064,A4,TX,A3,TY,0,0,0,O_0
11065,A4,TX,A3,C1,0,0,0,O_0
11066,A4,TX,A3,C2,0,0,0,O_0
11067,A4,TX,A3,C3,0,0,0,O_0
11068,A4,TX,A3,C4,0,0,transitivity,O_3
11069,A4,TX,A3,TZ,0,0,0,O_0
11070,A4,TX,A4,A1,0,reflexivity,0,O_2
11071,A4,TX,A4,A2,0,reflexivity,0,O_2
11072,A4,TX,A4,A3,0,reflexivity,0,O_2
11074,A4,TX,A4,TX,0,reflexivity,0,O_2
11075,A4,TX,A4,B1,0,reflexivity,0,O_2
11076,A4,TX,A4,B2,0,reflexivity,0,O_2
11077,A4,TX,A4,B3,0,reflexivity,0,O_2
11079,A4,TX,A4,TY,0,reflexivity,0,O_2
11080,A4,TX,A4,C1,0,reflexivity,0,O_2
11081,A4,TX,A4,C2,0,reflexivity,0,O_2
11082,A4,TX,A4,C3,0,reflexivity,0,O_2
11084,A4,TX,A4,TZ,0,reflexivity,0,O_2
11085,A4,TX,TX,A1,0,0,0,O_0
11086,A4,TX,TX,A2,0,0,0,O_0
11087,A4,TX,TX,A3,0,0,0,O_0
11088,A4,TX,TX,A4,0,0,reflexivity,O_3
11089,A4,TX,TX,TX,0,0,0,O_0
11090,A4,TX,TX,B1,0,0,0,O_0
11091,A4,TX,TX,B2,0,0,0,O_0
11092,A4,TX,TX,B3,0,0,0,O_0
11093,A4,TX,TX,B4,0,0,train,O_3
11094,A4,TX,TX,TY,0,0,0,O_0
11095,A4,TX,TX,C1,0,0,0,O_0
11096,A4,TX,TX,C2,0,0,0,O_0
11097,A4,TX,TX,C3,0,0,0,O_0
11098,A4,TX,TX,C4,0,0,transitivity,O_3
11099,A4,TX,TX,TZ,0,0,0,O_0
11100,A4,TX,B1,A1,0,0,0,O_0
11101,A4,TX,B1,A2,0,0,0,O_0
11102,A4,TX,B1,A3,0,0,0,O_0
11103,A4,TX,B1,A4,0,0,reflexivity,O_3
11104,A4,TX,B1,TX,0,0,0,O_0
11105,A4,TX,B1,B1,0,0,0,O_0
11106,A4,TX,B1,B2,0,0,0,O_0
11107,A4,TX,B1,B3,0,0,0,O_0
11108,A4,TX,B1,B4,0,0,train,O_3
11109,A4,TX,B1,TY,0,0,0,O_0
11110,A4,TX,B1,C1,0,0,0,O_0
11111,A4,TX,B1,C2,0,0,0,O_0
11112,A4,TX,B1,C3,0,0,0,O_0
11113,A4,TX,B1,C4,0,0,transitivity,O_3
11114,A4,TX,B1,TZ,0,0,0,O_0
11115,A4,TX,B2,A1,0,0,0,O_0
11116,A4,TX,B2,A2,0,0,0,O_0
11117,A4,TX,B2,A3,0,0,0,O_0
11118,A4,TX,B2,A4,0,0,reflexivity,O_3
11119,A4,TX,B2,TX,0,0,0,O_0
11120,A4,TX,B2,B1,0,0,0,O_0
11121,A4,TX,B2,B2,0,0,0,O_0
11122,A4,TX,B2,B3,0,0,0,O_0
11123,A4,TX,B2,B4,0,0,train,O_3
11124,A4,TX,B2,TY,0,0,0,O_0
11125,A4,TX,B2,C1,0,0,0,O_0
11126,A4,TX,B2,C2,0,0,0,O_0
11127,A4,TX,B2,C3,0,0,0,O_0
11128,A4,TX,B2,C4,0,0,transitivity,O_3
11129,A4,TX,B2,TZ,0,0,0,O_0
11130,A4,TX,B3,A1,0,0,0,O_0
11131,A4,TX,B3,A2,0,0,0,O_0
11132,A4,TX,B3,A3,0,0,0,O_0
11133,A4,TX,B3,A4,0,0,reflexivity,O_3
11134,A4,TX,B3,TX,0,0,0,O_0
11135,A4,TX,B3,B1,0,0,0,O_0
11136,A4,TX,B3,B2,0,0,0,O_0
11137,A4,TX,B3,B3,0,0,0,O_0
11138,A4,TX,B3,B4,0,0,train,O_3
11139,A4,TX,B3,TY,0,0,0,O_0
11140,A4,TX,B3,C1,0,0,0,O_0
11141,A4,TX,B3,C2,0,0,0,O_0
11142,A4,TX,B3,C3,0,0,0,O_0
11143,A4,TX,B3,C4,0,0,transitivity,O_3
11144,A4,TX,B3,TZ,0,0,0,O_0
11145,A4,TX,B4,A1,0,train,0,O_2
11146,A4,TX,B4,A2,0,train,0,O_2
11147,A4,TX,B4,A3,0,train,0,O_2
11149,A4,TX,B4,TX,0,train,0,O_2
11150,A4,TX,B4,B1,0,train,0,O_2
11151,A4,TX,B4,B2,0,train,0,O_2
11152,A4,TX,B4,B3,0,train,0,O_2
11154,A4,TX,B4,TY,0,train,0,O_2
11155,A4,TX,B4,C1,0,train,0,O_2
11156,A4,TX,B4,C2,0,train,0,O_2
11157,A4,TX,B4,C3,0,train,0,O_2
11159,A4,TX,B4,TZ,0,train,0,O_2
11160,A4,TX,TY,A1,0,0,0,O_0
11161,A4,TX,TY,A2,0,0,0,O_0
11162,A4,TX,TY,A3,0,0,0,O_0
11163,A4,TX,TY,A4,0,0,reflexivity,O_3
11164,A4,TX,TY,TX,0,0,0,O_0
11165,A4,TX,TY,B1,0,0,0,O_0
11166,A4,TX,TY,B2,0,0,0,O_0
11167,A4,TX,TY,B3,0,0,0,O_0
11168,A4,TX,TY,B4,0,0,train,O_3
11169,A4,TX,TY,TY,0,0,0,O_0
11170,A4,TX,TY,C1,0,0,0,O_0
11171,A4,TX,TY,C2,0,0,0,O_0
11172,A4,TX,TY,C3,0,0,0,O_0
11173,A4,TX,TY,C4,0,0,transitivity,O_3
11174,A4,TX,TY,TZ,0,0,0,O_0
11175,A4,TX,C1,A1,0,0,0,O_0
11176,A4,TX,C1,A2,0,0,0,O_0
11177,A4,TX,C1,A3,0,0,0,O_0
11178,A4,TX,C1,A4,0,0,reflexivity,O_3
11179,A4,TX,C1,TX,0,0,0,O_0
11180,A4,TX,C1,B1,0,0,0,O_0
11181,A4,TX,C1,B2,0,0,0,O_0
11182,A4,TX,C1,B3,0,0,0,O_0
11183,A4,TX,C1,B4,0,0,train,O_3
11184,A4,TX,C1,TY,0,0,0,O_0
11185,A4,TX,C1,C1,0,0,0,O_0
11186,A4,TX,C1,C2,0,0,0,O_0
11187,A4,TX,C1,C3,0,0,0,O_0
11188,A4,TX,C1,C4,0,0,transitivity,O_3
11189,A4,TX,C1,TZ,0,0,0,O_0
11190,A4,TX,C2,A1,0,0,0,O_0
11191,A4,TX,C2,A2,0,0,0,O_0
11192,A4,TX,C2,A3,0,0,0,O_0
11193,A4,TX,C2,A4,0,0,reflexivity,O_3
11194,A4,TX,C2,TX,0,0,0,O_0
11195,A4,TX,C2,B1,0,0,0,O_0
11196,A4,TX,C2,B2,0,0,0,O_0
11197,A4,TX,C2,B3,0,0,0,O_0
11198,A4,TX,C2,B4,0,0,train,O_3
11199,A4,TX,C2,TY,0,0,0,O_0
11200,A4,TX,C2,C1,0,0,0,O_0
11201,A4,TX,C2,C2,0,0,0,O_0
11202,A4,TX,C2,C3,0,0,0,O_0
11203,A4,TX,C2,C4,0,0,transitivity,O_3
11204,A4,TX,C2,TZ,0,0,0,O_0
11205,A4,TX,C3,A1,0,0,0,O_0
11206,A4,TX,C3,A2,0,0,0,O_0
11207,A4,TX,C3,A3,0,0,0,O_0
11208,A4,TX,C3,A4,0,0,reflexivity,O_3
11209,A4,TX,C3,TX,0,0,0,O_0
11210,A4,TX,C3,B1,0,0,0,O_0
11211,A4,TX,C3,B2,0,0,0,O_0
11212,A4,TX,C3,B3,0,0,0,O_0
11213,A4,TX,C3,B4,0,0,train,O_3
11214,A4,TX,C3,TY,0,0,0,O_0
11215,A4,TX,C3,C1,0,0,0,O_0
11216,A4,TX,C3,C2,0,0,0,O_0
11217,A4,TX,C3,C3,0,0,0,O_0
11218,A4,TX,C3,C4,0,0,transitivity,O_3
11219,A4,TX,C3,TZ,0,0,0,O_0
11220,A4,TX,C4,A1,0,transitivity,0,O_2
11221,A4,TX,C4,A2,0,transitivity,0,O_2
11222,A4,TX,C4,A3,0,transitivity,0,O_2
11224,A4,TX,C4,TX,0,transitivity,0,O_2
11225,A4,TX,C4,B1,0,transitivity,0,O_2
11226,A4,TX,C4,B2,0,transitivity,0,O_2
11227,A4,TX,C4,B3,0,transitivity,0,O_2
11229,A4,TX,C4,TY,0,transitivity,0,O_2
11230,A4,TX,C4,C1,0,transitivity,0,O_2
11231,A4,TX,C4,C2,0,transitivity,0,O_2
11232,A4,TX,C4,C3,0,transitivity,0,O_2
11234,A4,TX,C4,TZ,0,transitivity,0,O_2
11235,A4,TX,TZ,A1,0,0,0,O_0
11236,A4,TX,TZ,A2,0,0,0,O_0
11237,A4,TX,TZ,A3,0,0,0,O_0
11238,A4,TX,TZ,A4,0,0,reflexivity,O_3
11239,A4,TX,TZ,TX,0,0,0,O_0
11240,A4,TX,TZ,B1,0,0,0,O_0
11241,A4,TX,TZ,B2,0,0,0,O_0
11242,A4,TX,TZ,B3,0,0,0,O_0
11243,A4,TX,TZ,B4,0,0,train,O_3
11244,A4,TX,TZ,TY,0,0,0,O_0
11245,A4,TX,TZ,C1,0,0,0,O_0
11246,A4,TX,TZ,C2,0,0,0,O_0
11247,A4,TX,TZ,C3,0,0,0,O_0
11248,A4,TX,TZ,C4,0,0,transitivity,O_3
11249,A4,TX,TZ,TZ,0,0,0,O_0
11250,A4,B1,A1,A1,0,0,0,O_0
11251,A4,B1,A1,A2,0,0,0,O_0
11252,A4,B1,A1,A3,0,0,0,O_0
11253,A4,B1,A1,A4,0,0,reflexivity,O_3
11254,A4,B1,A1,TX,0,0,0,O_0
11255,A4,B1,A1,B1,0,0,0,O_0
11256,A4,B1,A1,B2,0,0,0,O_0
11257,A4,B1,A1,B3,0,0,0,O_0
11258,A4,B1,A1,B4,0,0,train,O_3
11259,A4,B1,A1,TY,0,0,0,O_0
11260,A4,B1,A1,C1,0,0,0,O_0
11261,A4,B1,A1,C2,0,0,0,O_0
11262,A4,B1,A1,C3,0,0,0,O_0
11263,A4,B1,A1,C4,0,0,transitivity,O_3
11264,A4,B1,A1,TZ,0,0,0,O_0
11265,A4,B1,A2,A1,0,0,0,O_0
11266,A4,B1,A2,A2,0,0,0,O_0
11267,A4,B1,A2,A3,0,0,0,O_0
11268,A4,B1,A2,A4,0,0,reflexivity,O_3
11269,A4,B1,A2,TX,0,0,0,O_0
11270,A4,B1,A2,B1,0,0,0,O_0
11271,A4,B1,A2,B2,0,0,0,O_0
11272,A4,B1,A2,B3,0,0,0,O_0
11273,A4,B1,A2,B4,0,0,train,O_3
11274,A4,B1,A2,TY,0,0,0,O_0
11275,A4,B1,A2,C1,0,0,0,O_0
11276,A4,B1,A2,C2,0,0,0,O_0
11277,A4,B1,A2,C3,0,0,0,O_0
11278,A4,B1,A2,C4,0,0,transitivity,O_3
11279,A4,B1,A2,TZ,0,0,0,O_0
11280,A4,B1,A3,A1,0,0,0,O_0
11281,A4,B1,A3,A2,0,0,0,O_0
11282,A4,B1,A3,A3,0,0,0,O_0
11283,A4,B1,A3,A4,0,0,reflexivity,O_3
11284,A4,B1,A3,TX,0,0,0,O_0
11285,A4,B1,A3,B1,0,0,0,O_0
11286,A4,B1,A3,B2,0,0,0,O_0
11287,A4,B1,A3,B3,0,0,0,O_0
11288,A4,B1,A3,B4,0,0,train,O_3
11289,A4,B1,A3,TY,0,0,0,O_0
11290,A4,B1,A3,C1,0,0,0,O_0
11291,A4,B1,A3,C2,0,0,0,O_0
11292,A4,B1,A3,C3,0,0,0,O_0
11293,A4,B1,A3,C4,0,0,transitivity,O_3
11294,A4,B1,A3,TZ,0,0,0,O_0
11295,A4,B1,A4,A1,0,reflexivity,0,O_2
11296,A4,B1,A4,A2,0,reflexivity,0,O_2
11297,A4,B1,A4,A3,0,reflexivity,0,O_2
11299,A4,B1,A4,TX,0,reflexivity,0,O_2
11300,A4,B1,A4,B1,0,reflexivity,0,O_2
11301,A4,B1,A4,B2,0,reflexivity,0,O_2
11302,A4,B1,A4,B3,0,reflexivity,0,O_2
11304,A4,B1,A4,TY,0,reflexivity,0,O_2
11305,A4,B1,A4,C1,0,reflexivity,0,O_2
11306,A4,B1,A4,C2,0,reflexivity,0,O_2
11307,A4,B1,A4,C3,0,reflexivity,0,O_2
11309,A4,B1,A4,TZ,0,reflexivity,0,O_2
11310,A4,B1,TX,A1,0,0,0,O_0
11311,A4,B1,TX,A2,0,0,0,O_0
11312,A4,B1,TX,A3,0,0,0,O_0
11313,A4,B1,TX,A4,0,0,reflexivity,O_3
11314,A4,B1,TX,TX,0,0,0,O_0
11315,A4,B1,TX,B1,0,0,0,O_0
11316,A4,B1,TX,B2,0,0,0,O_0
11317,A4,B1,TX,B3,0,0,0,O_0
11318,A4,B1,TX,B4,0,0,train,O_3
11319,A4,B1,TX,TY,0,0,0,O_0
11320,A4,B1,TX,C1,0,0,0,O_0
11321,A4,B1,TX,C2,0,0,0,O_0
11322,A4,B1,TX,C3,0,0,0,O_0
11323,A4,B1,TX,C4,0,0,transitivity,O_3
11324,A4,B1,TX,TZ,0,0,0,O_0
11325,A4,B1,B1,A1,0,0,0,O_0
11326,A4,B1,B1,A2,0,0,0,O_0
11327,A4,B1,B1,A3,0,0,0,O_0
11328,A4,B1,B1,A4,0,0,reflexivity,O_3
11329,A4,B1,B1,TX,0,0,0,O_0
11330,A4,B1,B1,B1,0,0,0,O_0
11331,A4,B1,B1,B2,0,0,0,O_0
11332,A4,B1,B1,B3,0,0,0,O_0
11333,A4,B1,B1,B4,0,0,train,O_3
11334,A4,B1,B1,TY,0,0,0,O_0
11335,A4,B1,B1,C1,0,0,0,O_0
11336,A4,B1,B1,C2,0,0,0,O_0
11337,A4,B1,B1,C3,0,0,0,O_0
11338,A4,B1,B1,C4,0,0,transitivity,O_3
11339,A4,B1,B1,TZ,0,0,0,O_0
11340,A4,B1,B2,A1,0,0,0,O_0
11341,A4,B1,B2,A2,0,0,0,O_0
11342,A4,B1,B2,A3,0,0,0,O_0
11343,A4,B1,B2,A4,0,0,reflexivity,O_3
11344,A4,B1,B2,TX,0,0,0,O_0
11345,A4,B1,B2,B1,0,0,0,O_0
11346,A4,B1,B2,B2,0,0,0,O_0
11347,A4,B1,B2,B3,0,0,0,O_0
11348,A4,B1,B2,B4,0,0,train,O_3
11349,A4,B1,B2,TY,0,0,0,O_0
11350,A4,B1,B2,C1,0,0,0,O_0
11351,A4,B1,B2,C2,0,0,0,O_0
11352,A4,B1,B2,C3,0,0,0,O_0
11353,A4,B1,B2,C4,0,0,transitivity,O_3
11354,A4,B1,B2,TZ,0,0,0,O_0
11355,A4,B1,B3,A1,0,0,0,O_0
11356,A4,B1,B3,A2,0,0,0,O_0
11357,A4,B1,B3,A3,0,0,0,O_0
11358,A4,B1,B3,A4,0,0,reflexivity,O_3
11359,A4,B1,B3,TX,0,0,0,O_0
11360,A4,B1,B3,B1,0,0,0,O_0
11361,A4,B1,B3,B2,0,0,0,O_0
11362,A4,B1,B3,B3,0,0,0,O_0
11363,A4,B1,B3,B4,0,0,train,O_3
11364,A4,B1,B3,TY,0,0,0,O_0
11365,A4,B1,B3,C1,0,0,0,O_0
11366,A4,B1,B3,C2,0,0,0,O_0
11367,A4,B1,B3,C3,0,0,0,O_0
11368,A4,B1,B3,C4,0,0,transitivity,O_3
11369,A4,B1,B3,TZ,0,0,0,O_0
11370,A4,B1,B4,A1,0,train,0,O_2
11371,A4,B1,B4,A2,0,train,0,O_2
11372,A4,B1,B4,A3,0,train,0,O_2
11374,A4,B1,B4,TX,0,train,0,O_2
11375,A4,B1,B4,B1,0,train,0,O_2
11376,A4,B1,B4,B2,0,train,0,O_2
11377,A4,B1,B4,B3,0,train,0,O_2
11379,A4,B1,B4,TY,0,train,0,O_2
11380,A4,B1,B4,C1,0,train,0,O_2
11381,A4,B1,B4,C2,0,train,0,O_2
11382,A4,B1,B4,C3,0,train,0,O_2
11384,A4,B1,B4,TZ,0,train,0,O_2
11385,A4,B1,TY,A1,0,0,0,O_0
11386,A4,B1,TY,A2,0,0,0,O_0
11387,A4,B1,TY,A3,0,0,0,O_0
11388,A4,B1,TY,A4,0,0,reflexivity,O_3
11389,A4,B1,TY,TX,0,0,0,O_0
11390,A4,B1,TY,B1,0,0,0,O_0
11391,A4,B1,TY,B2,0,0,0,O_0
11392,A4,B1,TY,B3,0,0,0,O_0
11393,A4,B1,TY,B4,0,0,train,O_3
11394,A4,B1,TY,TY,0,0,0,O_0
11395,A4,B1,TY,C1,0,0,0,O_0
11396,A4,B1,TY,C2,0,0,0,O_0
11397,A4,B1,TY,C3,0,0,0,O_0
11398,A4,B1,TY,C4,0,0,transitivity,O_3
11399,A4,B1,TY,TZ,0,0,0,O_0
11400,A4,B1,C1,A1,0,0,0,O_0
11401,A4,B1,C1,A2,0,0,0,O_0
11402,A4,B1,C1,A3,0,0,0,O_0
11403,A4,B1,C1,A4,0,0,reflexivity,O_3
11404,A4,B1,C1,TX,0,0,0,O_0
11405,A4,B1,C1,B1,0,0,0,O_0
11406,A4,B1,C1,B2,0,0,0,O_0
11407,A4,B1,C1,B3,0,0,0,O_0
